LA,150609,HH,M,2009-01-01T07:00:00+07:00,2.94,m     , E
LA,150609,HH,M,2014-03-01T00:00:00+07:00,1.50,m     , O
LA,150609,HH,M,2014-03-02T00:00:00+07:00,1.50,m     , O
LA,150609,HH,M,2014-03-03T00:00:00+07:00,1.50,m     , O
LA,150609,HH,M,2014-03-04T00:00:00+07:00,1.49,m     , O
LA,150609,HH,M,2014-03-05T00:00:00+07:00,1.48,m     , O
LA,150609,HH,M,2014-03-06T00:00:00+07:00,1.48,m     , O
LA,150609,HH,M,2014-03-07T00:00:00+07:00,1.48,m     , O
LA,150609,HH,M,2014-03-08T00:00:00+07:00,1.47,m     , O
LA,150609,HH,M,2014-03-09T00:00:00+07:00,1.47,m     , O
LA,150609,HH,M,2014-03-10T00:00:00+07:00,1.47,m     , O
LA,150609,HH,M,2014-03-11T00:00:00+07:00,1.47,m     , O
LA,150609,HH,M,2014-03-12T00:00:00+07:00,1.47,m     , O
LA,150609,HH,M,2014-03-13T00:00:00+07:00,1.47,m     , O
LA,150609,HH,M,2014-03-14T00:00:00+07:00,1.46,m     , O
LA,150609,HH,M,2014-03-15T00:00:00+07:00,1.46,m     , O
LA,150609,HH,M,2014-03-16T00:00:00+07:00,1.46,m     , O
LA,150609,HH,M,2014-03-17T00:00:00+07:00,1.46,m     , O
LA,150609,HH,M,2014-03-18T00:00:00+07:00,1.44,m     , O
LA,150609,HH,M,2014-03-19T00:00:00+07:00,1.44,m     , O
LA,150609,HH,M,2014-03-20T00:00:00+07:00,1.44,m     , O
LA,150609,HH,M,2014-03-21T00:00:00+07:00,1.44,m     , O
LA,150609,HH,M,2014-03-22T00:00:00+07:00,1.44,m     , O
LA,150609,HH,M,2014-03-23T00:00:00+07:00,1.43,m     , O
LA,150609,HH,M,2014-03-24T00:00:00+07:00,1.43,m     , O
LA,150609,HH,M,2014-03-25T00:00:00+07:00,1.43,m     , O
LA,150609,HH,M,2014-03-26T00:00:00+07:00,1.43,m     , O
LA,150609,HH,M,2014-03-27T00:00:00+07:00,1.43,m     , O
LA,150609,HH,M,2014-03-28T00:00:00+07:00,1.42,m     , O
LA,150609,HH,M,2014-03-29T00:00:00+07:00,1.41,m     , O
LA,150609,HH,M,2014-03-30T00:00:00+07:00,1.40,m     , O
LA,150609,HH,M,2014-03-31T00:00:00+07:00,1.40,m     , O
LA,150609,HH,M,2014-04-01T00:00:00+07:00,1.40,m     , O
LA,150609,HH,M,2014-04-02T00:00:00+07:00,1.40,m     , O
LA,150609,HH,M,2014-04-03T00:00:00+07:00,1.40,m     , O
LA,150609,HH,M,2014-04-04T00:00:00+07:00,1.40,m     , O
LA,150609,HH,M,2014-04-05T00:00:00+07:00,1.39,m     , O
LA,150609,HH,M,2014-04-06T00:00:00+07:00,1.39,m     , O
LA,150609,HH,M,2014-04-07T00:00:00+07:00,1.39,m     , O
LA,150609,HH,M,2014-04-08T00:00:00+07:00,1.39,m     , O
LA,150609,HH,M,2014-04-09T00:00:00+07:00,1.39,m     , O
LA,150609,HH,M,2014-04-10T00:00:00+07:00,1.40,m     , O
LA,150609,HH,M,2014-04-11T00:00:00+07:00,1.44,m     , O
LA,150609,HH,M,2014-04-12T00:00:00+07:00,1.45,m     , O
LA,150609,HH,M,2014-04-13T00:00:00+07:00,1.45,m     , O
LA,150609,HH,M,2014-04-14T00:00:00+07:00,1.46,m     , O
LA,150609,HH,M,2014-04-15T00:00:00+07:00,1.46,m     , O
LA,150609,HH,M,2014-04-16T00:00:00+07:00,1.46,m     , O
LA,150609,HH,M,2014-04-17T00:00:00+07:00,1.48,m     , O
LA,150609,HH,M,2014-04-18T00:00:00+07:00,1.49,m     , O
LA,150609,HH,M,2014-04-19T00:00:00+07:00,1.55,m     , O
LA,150609,HH,M,2014-04-20T00:00:00+07:00,1.62,m     , O
LA,150609,HH,M,2014-04-21T00:00:00+07:00,1.65,m     , O
LA,150609,HH,M,2014-04-22T00:00:00+07:00,1.66,m     , O
LA,150609,HH,M,2014-04-23T00:00:00+07:00,1.67,m     , O
LA,150609,HH,M,2014-04-24T00:00:00+07:00,1.67,m     , O
LA,150609,HH,M,2014-04-25T00:00:00+07:00,1.68,m     , O
LA,150609,HH,M,2014-04-26T00:00:00+07:00,1.70,m     , O
LA,150609,HH,M,2014-04-27T00:00:00+07:00,1.70,m     , O
LA,150609,HH,M,2014-04-28T00:00:00+07:00,1.73,m     , O
LA,150609,HH,M,2014-04-29T00:00:00+07:00,1.78,m     , O
LA,150609,HH,M,2014-04-30T00:00:00+07:00,2.69,m     , O
LA,150609,HH,M,2014-05-01T00:00:00+07:00,2.74,m     , O
LA,150609,HH,M,2014-05-02T00:00:00+07:00,2.77,m     , O
LA,150609,HH,M,2014-05-03T00:00:00+07:00,2.77,m     , O
LA,150609,HH,M,2014-05-04T00:00:00+07:00,2.80,m     , O
LA,150609,HH,M,2014-05-05T00:00:00+07:00,2.82,m     , O
LA,150609,HH,M,2014-05-06T00:00:00+07:00,2.82,m     , O
LA,150609,HH,M,2014-05-07T00:00:00+07:00,2.83,m     , O
LA,150609,HH,M,2014-05-08T00:00:00+07:00,2.87,m     , O
LA,150609,HH,M,2014-05-09T00:00:00+07:00,2.90,m     , O
LA,150609,HH,M,2014-05-10T00:00:00+07:00,2.88,m     , O
LA,150609,HH,M,2014-05-11T00:00:00+07:00,2.78,m     , O
LA,150609,HH,M,2014-05-12T00:00:00+07:00,2.68,m     , O
LA,150609,HH,M,2014-05-13T00:00:00+07:00,2.61,m     , O
LA,150609,HH,M,2014-05-14T00:00:00+07:00,2.53,m     , O
LA,150609,HH,M,2014-05-15T00:00:00+07:00,2.50,m     , O
LA,150609,HH,M,2014-05-16T00:00:00+07:00,2.50,m     , O
LA,150609,HH,M,2014-05-17T00:00:00+07:00,2.50,m     , O
LA,150609,HH,M,2014-05-18T00:00:00+07:00,2.49,m     , O
LA,150609,HH,M,2014-05-19T00:00:00+07:00,2.49,m     , O
LA,150609,HH,M,2014-05-20T00:00:00+07:00,2.47,m     , O
LA,150609,HH,M,2014-05-21T00:00:00+07:00,2.47,m     , O
LA,150609,HH,M,2014-05-22T00:00:00+07:00,2.47,m     , O
LA,150609,HH,M,2014-05-23T00:00:00+07:00,2.47,m     , O
LA,150609,HH,M,2014-05-24T00:00:00+07:00,2.47,m     , O
LA,150609,HH,M,2014-05-25T00:00:00+07:00,2.47,m     , O
LA,150609,HH,M,2014-05-26T00:00:00+07:00,2.45,m     , O
LA,150609,HH,M,2014-05-27T00:00:00+07:00,2.44,m     , O
LA,150609,HH,M,2014-05-28T00:00:00+07:00,2.42,m     , O
LA,150609,HH,M,2014-05-29T00:00:00+07:00,2.42,m     , O
LA,150609,HH,M,2014-05-30T00:00:00+07:00,2.40,m     , O
LA,150609,HH,M,2014-05-31T00:00:00+07:00,2.40,m     , O
LA,150609,HH,M,2014-06-01T00:00:00+07:00,2.40,m     , O
LA,150609,HH,M,2014-06-02T00:00:00+07:00,2.40,m     , O
LA,150609,HH,M,2014-06-03T00:00:00+07:00,2.40,m     , O
LA,150609,HH,M,2014-06-04T00:00:00+07:00,2.40,m     , O
LA,150609,HH,M,2014-06-05T00:00:00+07:00,2.40,m     , O
LA,150609,HH,M,2014-06-06T00:00:00+07:00,2.40,m     , O
LA,150609,HH,M,2014-06-07T00:00:00+07:00,2.40,m     , O
LA,150609,HH,M,2014-06-08T00:00:00+07:00,2.40,m     , O
LA,150609,HH,M,2014-06-09T00:00:00+07:00,2.40,m     , O
LA,150609,HH,M,2014-06-10T00:00:00+07:00,2.41,m     , O
LA,150609,HH,M,2014-06-11T00:00:00+07:00,2.44,m     , O
LA,150609,HH,M,2014-06-12T00:00:00+07:00,2.62,m     , O
LA,150609,HH,M,2014-06-13T00:00:00+07:00,3.54,m     , O
LA,150609,HH,M,2014-06-14T00:00:00+07:00,3.78,m     , O
LA,150609,HH,M,2014-06-15T00:00:00+07:00,2.70,m     , O
LA,150609,HH,M,2014-06-16T00:00:00+07:00,2.70,m     , O
LA,150609,HH,M,2014-06-17T00:00:00+07:00,2.72,m     , O
LA,150609,HH,M,2014-06-18T00:00:00+07:00,2.73,m     , O
LA,150609,HH,M,2014-06-19T00:00:00+07:00,2.73,m     , O
LA,150609,HH,M,2014-06-20T00:00:00+07:00,2.74,m     , O
LA,150609,HH,M,2014-06-21T00:00:00+07:00,2.76,m     , O
LA,150609,HH,M,2014-06-22T00:00:00+07:00,3.60,m     , O
LA,150609,HH,M,2014-06-23T00:00:00+07:00,3.42,m     , O
LA,150609,HH,M,2014-06-24T00:00:00+07:00,3.42,m     , O
LA,150609,HH,M,2014-06-25T00:00:00+07:00,3.41,m     , O
LA,150609,HH,M,2014-06-26T00:00:00+07:00,3.06,m     , O
LA,150609,HH,M,2014-06-27T00:00:00+07:00,2.72,m     , O
LA,150609,HH,M,2014-06-28T00:00:00+07:00,3.69,m     , O
LA,150609,HH,M,2014-06-29T00:00:00+07:00,4.71,m     , O
LA,150609,HH,M,2014-06-30T00:00:00+07:00,3.93,m     , O
LA,150609,HH,M,2014-07-01T00:00:00+07:00,3.80,m     , O
LA,150609,HH,M,2014-07-02T00:00:00+07:00,3.68,m     , O
LA,150609,HH,M,2014-07-03T00:00:00+07:00,3.50,m     , O
LA,150609,HH,M,2014-07-04T00:00:00+07:00,2.85,m     , O
LA,150609,HH,M,2014-07-05T00:00:00+07:00,2.69,m     , O
LA,150609,HH,M,2014-07-06T00:00:00+07:00,2.69,m     , O
LA,150609,HH,M,2014-07-07T00:00:00+07:00,3.00,m     , O
LA,150609,HH,M,2014-07-08T00:00:00+07:00,4.30,m     , O
LA,150609,HH,M,2014-07-09T00:00:00+07:00,3.95,m     , O
LA,150609,HH,M,2014-07-10T00:00:00+07:00,3.77,m     , O
LA,150609,HH,M,2014-07-11T00:00:00+07:00,3.39,m     , O
LA,150609,HH,M,2014-07-12T00:00:00+07:00,2.99,m     , O
LA,150609,HH,M,2014-07-13T00:00:00+07:00,2.90,m     , O
LA,150609,HH,M,2014-07-14T00:00:00+07:00,2.83,m     , O
LA,150609,HH,M,2014-07-15T00:00:00+07:00,2.98,m     , O
LA,150609,HH,M,2014-07-16T00:00:00+07:00,3.35,m     , O
LA,150609,HH,M,2014-07-17T00:00:00+07:00,2.94,m     , O
LA,150609,HH,M,2014-07-18T00:00:00+07:00,3.19,m     , O
LA,150609,HH,M,2014-07-19T00:00:00+07:00,3.99,m     , O
LA,150609,HH,M,2014-07-20T00:00:00+07:00,4.36,m     , O
LA,150609,HH,M,2014-07-21T00:00:00+07:00,4.18,m     , O
LA,150609,HH,M,2014-07-22T00:00:00+07:00,3.81,m     , O
LA,150609,HH,M,2014-07-23T00:00:00+07:00,3.58,m     , O
LA,150609,HH,M,2014-07-24T00:00:00+07:00,3.77,m     , O
LA,150609,HH,M,2014-07-25T00:00:00+07:00,4.10,m     , O
LA,150609,HH,M,2014-07-26T00:00:00+07:00,3.51,m     , O
LA,150609,HH,M,2014-07-27T00:00:00+07:00,3.94,m     , O
LA,150609,HH,M,2014-07-28T00:00:00+07:00,4.05,m     , O
LA,150609,HH,M,2014-07-29T00:00:00+07:00,3.78,m     , O
LA,150609,HH,M,2014-07-30T00:00:00+07:00,3.53,m     , O
LA,150609,HH,M,2014-07-31T00:00:00+07:00,3.46,m     , O
LA,150609,HH,M,2014-08-01T00:00:00+07:00,5.05,m     , O
LA,150609,HH,M,2014-08-02T00:00:00+07:00,6.35,m     , O
LA,150609,HH,M,2014-08-03T00:00:00+07:00,6.95,m     , O
LA,150609,HH,M,2014-08-04T00:00:00+07:00,7.20,m     , O
LA,150609,HH,M,2014-08-05T00:00:00+07:00,6.86,m     , O
LA,150609,HH,M,2014-08-06T00:00:00+07:00,5.95,m     , O
LA,150609,HH,M,2014-08-07T00:00:00+07:00,4.71,m     , O
LA,150609,HH,M,2014-08-08T00:00:00+07:00,4.27,m     , O
LA,150609,HH,M,2014-08-09T00:00:00+07:00,4.03,m     , O
LA,150609,HH,M,2014-08-10T00:00:00+07:00,3.60,m     , O
LA,150609,HH,M,2014-08-11T00:00:00+07:00,3.00,m     , O
LA,150609,HH,M,2014-08-12T00:00:00+07:00,3.00,m     , O
LA,150609,HH,M,2014-08-13T00:00:00+07:00,3.00,m     , O
LA,150609,HH,M,2014-08-14T00:00:00+07:00,3.00,m     , O
LA,150609,HH,M,2014-08-15T00:00:00+07:00,2.96,m     , O
LA,150609,HH,M,2014-08-16T00:00:00+07:00,2.89,m     , O
LA,150609,HH,M,2014-08-17T00:00:00+07:00,2.85,m     , O
LA,150609,HH,M,2014-08-18T00:00:00+07:00,2.78,m     , O
LA,150609,HH,M,2014-08-19T00:00:00+07:00,2.68,m     , O
LA,150609,HH,M,2014-08-20T00:00:00+07:00,-9999.00,m     , O
LA,150609,HH,M,2014-08-21T00:00:00+07:00,-9999.00,m     , O
LA,150609,HH,M,2014-08-22T00:00:00+07:00,-9999.00,m     , O
LA,150609,HH,M,2014-08-23T00:00:00+07:00,-9999.00,m     , O
LA,150609,HH,M,2014-08-24T00:00:00+07:00,-9999.00,m     , O
LA,150609,HH,M,2014-08-25T00:00:00+07:00,-9999.00,m     , O
LA,150609,HH,M,2014-08-26T00:00:00+07:00,-9999.00,m     , O
LA,150609,HH,M,2014-08-27T00:00:00+07:00,-9999.00,m     , O
LA,150609,HH,M,2014-08-28T00:00:00+07:00,-9999.00,m     , O
LA,150609,HH,M,2014-08-29T00:00:00+07:00,-9999.00,m     , O
LA,150609,HH,M,2014-08-30T00:00:00+07:00,-9999.00,m     , O
LA,150609,HH,M,2014-08-31T00:00:00+07:00,-9999.00,m     , O
