VN,450701,HH,M,2000-01-01T07:00:00+07:00,25.83,m     , O
VN,450701,HH,M,2005-02-28T07:00:00+07:00,24.79,m     , O
VN,450701,HH,M,2005-03-01T07:00:00+07:00,24.83,m     , O
VN,450701,HH,M,2005-03-02T07:00:00+07:00,24.84,m     , O
VN,450701,HH,M,2005-03-03T07:00:00+07:00,24.82,m     , O
VN,450701,HH,M,2005-03-04T07:00:00+07:00,24.8,m     , O
VN,450701,HH,M,2005-03-05T07:00:00+07:00,24.79,m     , O
VN,450701,HH,M,2005-03-06T07:00:00+07:00,24.79,m     , O
VN,450701,HH,M,2005-03-07T07:00:00+07:00,24.78,m     , O
VN,450701,HH,M,2005-03-08T07:00:00+07:00,24.77,m     , O
VN,450701,HH,M,2005-03-09T07:00:00+07:00,24.77,m     , O
VN,450701,HH,M,2005-03-10T07:00:00+07:00,24.77,m     , O
VN,450701,HH,M,2005-03-11T07:00:00+07:00,24.76,m     , O
VN,450701,HH,M,2005-03-12T07:00:00+07:00,24.76,m     , O
VN,450701,HH,M,2005-03-13T07:00:00+07:00,24.75,m     , O
VN,450701,HH,M,2005-03-14T07:00:00+07:00,24.77,m     , O
VN,450701,HH,M,2005-03-15T07:00:00+07:00,24.76,m     , O
VN,450701,HH,M,2005-03-16T07:00:00+07:00,24.76,m     , O
VN,450701,HH,M,2005-03-17T07:00:00+07:00,24.75,m     , O
VN,450701,HH,M,2005-03-18T07:00:00+07:00,24.74,m     , O
VN,450701,HH,M,2005-03-19T07:00:00+07:00,24.74,m     , O
VN,450701,HH,M,2005-03-20T07:00:00+07:00,24.73,m     , O
VN,450701,HH,M,2005-03-21T07:00:00+07:00,24.74,m     , O
VN,450701,HH,M,2005-03-22T07:00:00+07:00,24.76,m     , O
VN,450701,HH,M,2005-03-23T07:00:00+07:00,24.75,m     , O
VN,450701,HH,M,2005-03-24T07:00:00+07:00,24.76,m     , O
VN,450701,HH,M,2005-03-25T07:00:00+07:00,24.76,m     , O
VN,450701,HH,M,2005-03-26T07:00:00+07:00,24.76,m     , O
VN,450701,HH,M,2005-03-27T07:00:00+07:00,24.76,m     , O
VN,450701,HH,M,2005-03-28T07:00:00+07:00,24.74,m     , O
VN,450701,HH,M,2005-03-29T07:00:00+07:00,24.73,m     , O
VN,450701,HH,M,2005-03-30T07:00:00+07:00,24.72,m     , O
VN,450701,HH,M,2005-03-31T07:00:00+07:00,24.71,m     , O
VN,450701,HH,M,2005-04-01T07:00:00+07:00,24.74,m     , O
VN,450701,HH,M,2005-04-02T07:00:00+07:00,24.76,m     , O
VN,450701,HH,M,2005-04-03T07:00:00+07:00,24.74,m     , O
VN,450701,HH,M,2005-04-04T07:00:00+07:00,24.74,m     , O
VN,450701,HH,M,2005-04-05T07:00:00+07:00,24.72,m     , O
VN,450701,HH,M,2005-04-06T07:00:00+07:00,24.72,m     , O
VN,450701,HH,M,2005-04-07T07:00:00+07:00,24.72,m     , O
VN,450701,HH,M,2005-04-08T07:00:00+07:00,24.86,m     , O
VN,450701,HH,M,2005-04-09T07:00:00+07:00,24.94,m     , O
VN,450701,HH,M,2005-04-10T07:00:00+07:00,24.89,m     , O
VN,450701,HH,M,2005-04-11T07:00:00+07:00,24.89,m     , O
VN,450701,HH,M,2005-04-12T07:00:00+07:00,24.87,m     , O
VN,450701,HH,M,2005-04-13T07:00:00+07:00,24.85,m     , O
VN,450701,HH,M,2005-04-14T07:00:00+07:00,24.83,m     , O
VN,450701,HH,M,2005-04-15T07:00:00+07:00,24.79,m     , O
VN,450701,HH,M,2005-04-16T07:00:00+07:00,24.76,m     , O
VN,450701,HH,M,2005-04-17T07:00:00+07:00,24.75,m     , O
VN,450701,HH,M,2005-04-18T07:00:00+07:00,24.73,m     , O
VN,450701,HH,M,2005-04-19T07:00:00+07:00,24.72,m     , O
VN,450701,HH,M,2005-04-20T07:00:00+07:00,24.71,m     , O
VN,450701,HH,M,2005-04-21T07:00:00+07:00,24.7,m     , O
VN,450701,HH,M,2005-04-22T07:00:00+07:00,24.68,m     , O
VN,450701,HH,M,2005-04-23T07:00:00+07:00,24.66,m     , O
VN,450701,HH,M,2005-04-24T07:00:00+07:00,24.65,m     , O
VN,450701,HH,M,2005-04-25T07:00:00+07:00,24.63,m     , O
VN,450701,HH,M,2005-04-26T07:00:00+07:00,24.7,m     , O
VN,450701,HH,M,2005-04-27T07:00:00+07:00,24.76,m     , O
VN,450701,HH,M,2005-04-28T07:00:00+07:00,24.83,m     , O
VN,450701,HH,M,2005-04-29T07:00:00+07:00,24.94,m     , O
VN,450701,HH,M,2005-04-30T07:00:00+07:00,25.03,m     , O
VN,450701,HH,M,2005-05-01T07:00:00+07:00,24.99,m     , O
VN,450701,HH,M,2005-05-02T07:00:00+07:00,24.9,m     , O
VN,450701,HH,M,2005-05-03T07:00:00+07:00,24.88,m     , O
VN,450701,HH,M,2005-05-04T07:00:00+07:00,24.87,m     , O
VN,450701,HH,M,2005-05-05T07:00:00+07:00,24.84,m     , O
VN,450701,HH,M,2005-05-06T07:00:00+07:00,24.79,m     , O
VN,450701,HH,M,2005-05-07T07:00:00+07:00,24.84,m     , O
VN,450701,HH,M,2005-05-08T07:00:00+07:00,24.86,m     , O
VN,450701,HH,M,2005-05-09T07:00:00+07:00,24.88,m     , O
VN,450701,HH,M,2005-05-10T07:00:00+07:00,24.84,m     , O
VN,450701,HH,M,2005-05-11T07:00:00+07:00,24.82,m     , O
VN,450701,HH,M,2005-05-12T07:00:00+07:00,24.8,m     , O
VN,450701,HH,M,2005-05-13T07:00:00+07:00,24.81,m     , O
VN,450701,HH,M,2005-05-14T07:00:00+07:00,24.88,m     , O
VN,450701,HH,M,2005-05-15T07:00:00+07:00,24.81,m     , O
VN,450701,HH,M,2005-05-16T07:00:00+07:00,24.83,m     , O
VN,450701,HH,M,2005-05-17T07:00:00+07:00,24.86,m     , O
VN,450701,HH,M,2005-05-18T07:00:00+07:00,24.92,m     , O
VN,450701,HH,M,2005-05-19T07:00:00+07:00,24.92,m     , O
VN,450701,HH,M,2005-05-20T07:00:00+07:00,25.21,m     , O
VN,450701,HH,M,2005-05-21T07:00:00+07:00,25.29,m     , O
VN,450701,HH,M,2005-05-22T07:00:00+07:00,25.1,m     , O
VN,450701,HH,M,2005-05-23T07:00:00+07:00,25.11,m     , O
VN,450701,HH,M,2005-05-24T07:00:00+07:00,25.11,m     , O
VN,450701,HH,M,2005-05-25T07:00:00+07:00,25.33,m     , O
VN,450701,HH,M,2005-05-26T07:00:00+07:00,25.17,m     , O
VN,450701,HH,M,2005-05-27T07:00:00+07:00,25.27,m     , O
VN,450701,HH,M,2005-05-28T07:00:00+07:00,25.1,m     , O
VN,450701,HH,M,2005-05-29T07:00:00+07:00,25.05,m     , O
VN,450701,HH,M,2005-05-30T07:00:00+07:00,25.07,m     , O
VN,450701,HH,M,2005-05-31T07:00:00+07:00,25.02,m     , O
VN,450701,HH,M,2005-06-01T07:00:00+07:00,24.95,m     , O
VN,450701,HH,M,2005-06-02T07:00:00+07:00,24.9,m     , O
VN,450701,HH,M,2005-06-03T07:00:00+07:00,24.86,m     , O
VN,450701,HH,M,2005-06-04T07:00:00+07:00,24.83,m     , O
VN,450701,HH,M,2005-06-05T07:00:00+07:00,25.12,m     , O
VN,450701,HH,M,2005-06-06T07:00:00+07:00,25.44,m     , O
VN,450701,HH,M,2005-06-07T07:00:00+07:00,25.32,m     , O
VN,450701,HH,M,2005-06-08T07:00:00+07:00,25.15,m     , O
VN,450701,HH,M,2005-06-09T07:00:00+07:00,25.01,m     , O
VN,450701,HH,M,2005-06-10T07:00:00+07:00,25.22,m     , O
VN,450701,HH,M,2005-06-11T07:00:00+07:00,25.29,m     , O
VN,450701,HH,M,2005-06-12T07:00:00+07:00,25.13,m     , O
VN,450701,HH,M,2005-06-13T07:00:00+07:00,25.04,m     , O
VN,450701,HH,M,2005-06-14T07:00:00+07:00,24.96,m     , O
VN,450701,HH,M,2005-06-15T07:00:00+07:00,24.92,m     , O
VN,450701,HH,M,2005-06-16T07:00:00+07:00,24.93,m     , O
VN,450701,HH,M,2005-06-17T07:00:00+07:00,24.93,m     , O
VN,450701,HH,M,2005-06-18T07:00:00+07:00,24.99,m     , O
VN,450701,HH,M,2005-06-19T07:00:00+07:00,25,m     , O
VN,450701,HH,M,2005-06-20T07:00:00+07:00,24.94,m     , O
VN,450701,HH,M,2005-06-21T07:00:00+07:00,24.9,m     , O
VN,450701,HH,M,2005-06-22T07:00:00+07:00,24.98,m     , O
VN,450701,HH,M,2005-06-23T07:00:00+07:00,24.99,m     , O
VN,450701,HH,M,2005-06-24T07:00:00+07:00,25.45,m     , O
VN,450701,HH,M,2005-06-25T07:00:00+07:00,25.31,m     , O
VN,450701,HH,M,2005-06-26T07:00:00+07:00,25.16,m     , O
VN,450701,HH,M,2005-06-27T07:00:00+07:00,25.2,m     , O
VN,450701,HH,M,2005-06-28T07:00:00+07:00,25.53,m     , O
VN,450701,HH,M,2005-06-29T07:00:00+07:00,25.56,m     , O
VN,450701,HH,M,2005-06-30T07:00:00+07:00,25.42,m     , O
VN,450701,HH,M,2005-07-01T07:00:00+07:00,25.24,m     , O
VN,450701,HH,M,2005-07-02T07:00:00+07:00,25.22,m     , O
VN,450701,HH,M,2005-07-03T07:00:00+07:00,25.31,m     , O
VN,450701,HH,M,2005-07-04T07:00:00+07:00,25.27,m     , O
VN,450701,HH,M,2005-07-05T07:00:00+07:00,25.73,m     , O
VN,450701,HH,M,2005-07-06T07:00:00+07:00,25.52,m     , O
VN,450701,HH,M,2005-07-07T07:00:00+07:00,25.34,m     , O
VN,450701,HH,M,2005-07-08T07:00:00+07:00,25.5,m     , O
VN,450701,HH,M,2005-07-09T07:00:00+07:00,25.51,m     , O
VN,450701,HH,M,2005-07-10T07:00:00+07:00,25.37,m     , O
VN,450701,HH,M,2005-07-11T07:00:00+07:00,25.23,m     , O
VN,450701,HH,M,2005-07-12T07:00:00+07:00,25.21,m     , O
VN,450701,HH,M,2005-07-13T07:00:00+07:00,25.38,m     , O
VN,450701,HH,M,2005-07-14T07:00:00+07:00,25.33,m     , O
VN,450701,HH,M,2005-07-15T07:00:00+07:00,25.35,m     , O
VN,450701,HH,M,2005-07-16T07:00:00+07:00,25.24,m     , O
VN,450701,HH,M,2005-07-17T07:00:00+07:00,25.17,m     , O
VN,450701,HH,M,2005-07-18T07:00:00+07:00,25.19,m     , O
VN,450701,HH,M,2005-07-19T07:00:00+07:00,25.14,m     , O
VN,450701,HH,M,2005-07-20T07:00:00+07:00,25.11,m     , O
VN,450701,HH,M,2005-07-21T07:00:00+07:00,25.04,m     , O
VN,450701,HH,M,2005-07-22T07:00:00+07:00,25.05,m     , O
VN,450701,HH,M,2005-07-23T07:00:00+07:00,25.21,m     , O
VN,450701,HH,M,2005-07-24T07:00:00+07:00,25.39,m     , O
VN,450701,HH,M,2005-07-25T07:00:00+07:00,25.7,m     , O
VN,450701,HH,M,2005-07-26T07:00:00+07:00,25.7,m     , O
VN,450701,HH,M,2005-07-27T07:00:00+07:00,26.08,m     , O
VN,450701,HH,M,2005-07-28T07:00:00+07:00,26.45,m     , O
VN,450701,HH,M,2005-07-29T07:00:00+07:00,26.15,m     , O
VN,450701,HH,M,2005-07-30T07:00:00+07:00,26.16,m     , O
VN,450701,HH,M,2005-07-31T07:00:00+07:00,26.49,m     , O
VN,450701,HH,M,2005-08-01T07:00:00+07:00,26.34,m     , O
VN,450701,HH,M,2005-08-02T07:00:00+07:00,26.08,m     , O
VN,450701,HH,M,2005-08-03T07:00:00+07:00,26.04,m     , O
VN,450701,HH,M,2005-08-04T07:00:00+07:00,26.05,m     , O
VN,450701,HH,M,2005-08-05T07:00:00+07:00,26.35,m     , O
VN,450701,HH,M,2005-08-06T07:00:00+07:00,26.54,m     , O
VN,450701,HH,M,2005-08-07T07:00:00+07:00,26.34,m     , O
VN,450701,HH,M,2005-08-08T07:00:00+07:00,26.32,m     , O
VN,450701,HH,M,2005-08-09T07:00:00+07:00,26.49,m     , O
VN,450701,HH,M,2005-08-10T07:00:00+07:00,26.55,m     , O
VN,450701,HH,M,2005-08-11T07:00:00+07:00,26.65,m     , O
VN,450701,HH,M,2005-08-12T07:00:00+07:00,26.78,m     , O
VN,450701,HH,M,2005-08-13T07:00:00+07:00,26.42,m     , O
VN,450701,HH,M,2005-08-14T07:00:00+07:00,26.26,m     , O
VN,450701,HH,M,2005-08-15T07:00:00+07:00,26.12,m     , O
VN,450701,HH,M,2005-08-16T07:00:00+07:00,26.12,m     , O
VN,450701,HH,M,2005-08-17T07:00:00+07:00,26.08,m     , O
VN,450701,HH,M,2005-08-18T07:00:00+07:00,25.99,m     , O
VN,450701,HH,M,2005-08-19T07:00:00+07:00,25.85,m     , O
VN,450701,HH,M,2005-08-20T07:00:00+07:00,25.84,m     , O
VN,450701,HH,M,2005-08-21T07:00:00+07:00,25.94,m     , O
VN,450701,HH,M,2005-08-22T07:00:00+07:00,25.75,m     , O
VN,450701,HH,M,2005-08-23T07:00:00+07:00,25.77,m     , O
VN,450701,HH,M,2005-08-24T07:00:00+07:00,26.12,m     , O
VN,450701,HH,M,2005-08-25T07:00:00+07:00,25.86,m     , O
VN,450701,HH,M,2005-08-26T07:00:00+07:00,25.83,m     , O
VN,450701,HH,M,2005-08-27T07:00:00+07:00,25.91,m     , O
VN,450701,HH,M,2005-08-28T07:00:00+07:00,25.81,m     , O
VN,450701,HH,M,2005-08-29T07:00:00+07:00,25.94,m     , O
VN,450701,HH,M,2005-08-30T07:00:00+07:00,25.88,m     , O
VN,450701,HH,M,2005-08-31T07:00:00+07:00,25.73,m     , O
VN,450701,HH,M,2005-09-01T07:00:00+07:00,25.65,m     , O
VN,450701,HH,M,2005-09-02T07:00:00+07:00,25.65,m     , O
VN,450701,HH,M,2005-09-03T07:00:00+07:00,25.8,m     , O
VN,450701,HH,M,2005-09-04T07:00:00+07:00,25.88,m     , O
VN,450701,HH,M,2005-09-05T07:00:00+07:00,25.78,m     , O
VN,450701,HH,M,2005-09-06T07:00:00+07:00,25.66,m     , O
VN,450701,HH,M,2005-09-07T07:00:00+07:00,26.01,m     , O
VN,450701,HH,M,2005-09-08T07:00:00+07:00,26.06,m     , O
VN,450701,HH,M,2005-09-09T07:00:00+07:00,26.96,m     , O
VN,450701,HH,M,2005-09-10T07:00:00+07:00,26.68,m     , O
VN,450701,HH,M,2005-09-11T07:00:00+07:00,26.8,m     , O
VN,450701,HH,M,2005-09-12T07:00:00+07:00,27.42,m     , O
VN,450701,HH,M,2005-09-13T07:00:00+07:00,28.69,m     , O
VN,450701,HH,M,2005-09-14T07:00:00+07:00,29.37,m     , O
VN,450701,HH,M,2005-09-15T07:00:00+07:00,27.78,m     , O
VN,450701,HH,M,2005-09-16T07:00:00+07:00,27.81,m     , O
VN,450701,HH,M,2005-09-17T07:00:00+07:00,27.98,m     , O
VN,450701,HH,M,2005-09-18T07:00:00+07:00,27.56,m     , O
VN,450701,HH,M,2005-09-19T07:00:00+07:00,27.59,m     , O
VN,450701,HH,M,2005-09-20T07:00:00+07:00,27.13,m     , O
VN,450701,HH,M,2005-09-21T07:00:00+07:00,27.3,m     , O
VN,450701,HH,M,2005-09-22T07:00:00+07:00,27.24,m     , O
VN,450701,HH,M,2005-09-23T07:00:00+07:00,27.39,m     , O
VN,450701,HH,M,2005-09-24T07:00:00+07:00,27.12,m     , O
VN,450701,HH,M,2005-09-25T07:00:00+07:00,27.17,m     , O
VN,450701,HH,M,2005-09-26T07:00:00+07:00,27.03,m     , O
VN,450701,HH,M,2005-09-27T07:00:00+07:00,26.97,m     , O
VN,450701,HH,M,2005-09-28T07:00:00+07:00,26.7,m     , O
VN,450701,HH,M,2005-09-29T07:00:00+07:00,26.53,m     , O
VN,450701,HH,M,2005-09-30T07:00:00+07:00,26.44,m     , O
VN,450701,HH,M,2005-10-01T07:00:00+07:00,26.39,m     , O
VN,450701,HH,M,2005-10-02T07:00:00+07:00,26.33,m     , O
VN,450701,HH,M,2005-10-03T07:00:00+07:00,26.27,m     , O
VN,450701,HH,M,2005-10-04T07:00:00+07:00,26.28,m     , O
VN,450701,HH,M,2005-10-05T07:00:00+07:00,26.23,m     , O
VN,450701,HH,M,2005-10-06T07:00:00+07:00,26.2,m     , O
VN,450701,HH,M,2005-10-07T07:00:00+07:00,26.12,m     , O
VN,450701,HH,M,2005-10-08T07:00:00+07:00,26.07,m     , O
VN,450701,HH,M,2005-10-09T07:00:00+07:00,26.26,m     , O
VN,450701,HH,M,2005-10-10T07:00:00+07:00,26.23,m     , O
VN,450701,HH,M,2005-10-11T07:00:00+07:00,26.25,m     , O
VN,450701,HH,M,2005-10-12T07:00:00+07:00,26.27,m     , O
VN,450701,HH,M,2005-10-13T07:00:00+07:00,26.42,m     , O
VN,450701,HH,M,2005-10-14T07:00:00+07:00,26.69,m     , O
VN,450701,HH,M,2005-10-15T07:00:00+07:00,26.37,m     , O
VN,450701,HH,M,2005-10-16T07:00:00+07:00,26.2,m     , O
VN,450701,HH,M,2005-10-17T07:00:00+07:00,26.11,m     , O
VN,450701,HH,M,2005-10-18T07:00:00+07:00,26.03,m     , O
VN,450701,HH,M,2005-10-19T07:00:00+07:00,25.99,m     , O
VN,450701,HH,M,2005-10-20T07:00:00+07:00,26,m     , O
VN,450701,HH,M,2005-10-21T07:00:00+07:00,26.46,m     , O
VN,450701,HH,M,2005-10-22T07:00:00+07:00,26.64,m     , O
VN,450701,HH,M,2005-10-23T07:00:00+07:00,27.58,m     , O
VN,450701,HH,M,2005-10-24T07:00:00+07:00,26.85,m     , O
VN,450701,HH,M,2005-10-25T07:00:00+07:00,26.75,m     , O
VN,450701,HH,M,2005-10-26T07:00:00+07:00,26.45,m     , O
VN,450701,HH,M,2005-10-27T07:00:00+07:00,26.4,m     , O
VN,450701,HH,M,2005-10-28T07:00:00+07:00,26.3,m     , O
VN,450701,HH,M,2005-10-29T07:00:00+07:00,26.22,m     , O
VN,450701,HH,M,2005-10-30T07:00:00+07:00,26.14,m     , O
VN,450701,HH,M,2005-10-31T07:00:00+07:00,26.09,m     , O
VN,450701,HH,M,2005-11-01T07:00:00+07:00,26.03,m     , O
VN,450701,HH,M,2005-11-02T07:00:00+07:00,25.99,m     , O
VN,450701,HH,M,2005-11-03T07:00:00+07:00,25.93,m     , O
VN,450701,HH,M,2005-11-04T07:00:00+07:00,25.96,m     , O
VN,450701,HH,M,2005-11-05T07:00:00+07:00,25.97,m     , O
VN,450701,HH,M,2005-11-06T07:00:00+07:00,25.93,m     , O
VN,450701,HH,M,2005-11-07T07:00:00+07:00,26,m     , O
VN,450701,HH,M,2005-11-08T07:00:00+07:00,25.9,m     , O
VN,450701,HH,M,2005-11-09T07:00:00+07:00,25.98,m     , O
VN,450701,HH,M,2005-11-10T07:00:00+07:00,25.87,m     , O
VN,450701,HH,M,2005-11-11T07:00:00+07:00,25.81,m     , O
VN,450701,HH,M,2005-11-12T07:00:00+07:00,25.77,m     , O
VN,450701,HH,M,2005-11-13T07:00:00+07:00,25.74,m     , O
VN,450701,HH,M,2005-11-14T07:00:00+07:00,25.71,m     , O
VN,450701,HH,M,2005-11-15T07:00:00+07:00,25.69,m     , O
VN,450701,HH,M,2005-11-16T07:00:00+07:00,25.69,m     , O
VN,450701,HH,M,2005-11-17T07:00:00+07:00,25.68,m     , O
VN,450701,HH,M,2005-11-18T07:00:00+07:00,25.74,m     , O
VN,450701,HH,M,2005-11-19T07:00:00+07:00,25.72,m     , O
VN,450701,HH,M,2005-11-20T07:00:00+07:00,25.75,m     , O
VN,450701,HH,M,2005-11-21T07:00:00+07:00,25.72,m     , O
VN,450701,HH,M,2005-11-22T07:00:00+07:00,25.67,m     , O
VN,450701,HH,M,2005-11-23T07:00:00+07:00,25.64,m     , O
VN,450701,HH,M,2005-11-24T07:00:00+07:00,25.63,m     , O
VN,450701,HH,M,2005-11-25T07:00:00+07:00,25.62,m     , O
VN,450701,HH,M,2005-11-26T07:00:00+07:00,25.83,m     , O
VN,450701,HH,M,2005-11-27T07:00:00+07:00,26.05,m     , O
VN,450701,HH,M,2005-11-28T07:00:00+07:00,26.3,m     , O
VN,450701,HH,M,2005-11-29T07:00:00+07:00,26,m     , O
VN,450701,HH,M,2005-11-30T07:00:00+07:00,26.01,m     , O
VN,450701,HH,M,2005-12-01T07:00:00+07:00,26.44,m     , O
VN,450701,HH,M,2005-12-02T07:00:00+07:00,26.47,m     , O
VN,450701,HH,M,2005-12-03T07:00:00+07:00,26.31,m     , O
VN,450701,HH,M,2005-12-04T07:00:00+07:00,26.14,m     , O
VN,450701,HH,M,2005-12-05T07:00:00+07:00,26.04,m     , O
VN,450701,HH,M,2005-12-06T07:00:00+07:00,26.45,m     , O
VN,450701,HH,M,2005-12-07T07:00:00+07:00,26.26,m     , O
VN,450701,HH,M,2005-12-08T07:00:00+07:00,26.17,m     , O
VN,450701,HH,M,2005-12-09T07:00:00+07:00,26.22,m     , O
VN,450701,HH,M,2005-12-10T07:00:00+07:00,26.1,m     , O
VN,450701,HH,M,2005-12-11T07:00:00+07:00,26.03,m     , O
VN,450701,HH,M,2005-12-12T07:00:00+07:00,26.33,m     , O
VN,450701,HH,M,2005-12-13T07:00:00+07:00,27.48,m     , O
VN,450701,HH,M,2005-12-14T07:00:00+07:00,27.89,m     , O
VN,450701,HH,M,2005-12-15T07:00:00+07:00,29.38,m     , O
VN,450701,HH,M,2005-12-16T07:00:00+07:00,29.12,m     , O
VN,450701,HH,M,2005-12-17T07:00:00+07:00,28.425,m     , E
VN,450701,HH,M,2005-12-18T07:00:00+07:00,27.7575,m     , E
VN,450701,HH,M,2005-12-19T07:00:00+07:00,27.2188,m     , E
VN,450701,HH,M,2005-12-20T07:00:00+07:00,26.8694,m     , E
VN,450701,HH,M,2005-12-21T07:00:00+07:00,26.74,m     , O
VN,450701,HH,M,2005-12-22T07:00:00+07:00,26.87,m     , O
VN,450701,HH,M,2005-12-23T07:00:00+07:00,26.56,m     , O
VN,450701,HH,M,2005-12-24T07:00:00+07:00,26.37,m     , O
VN,450701,HH,M,2005-12-25T07:00:00+07:00,26.24,m     , O
VN,450701,HH,M,2005-12-26T07:00:00+07:00,26.13,m     , O
VN,450701,HH,M,2005-12-27T07:00:00+07:00,26.04,m     , O
VN,450701,HH,M,2005-12-28T07:00:00+07:00,25.95,m     , O
VN,450701,HH,M,2005-12-29T07:00:00+07:00,25.9,m     , O
VN,450701,HH,M,2005-12-30T07:00:00+07:00,25.85,m     , O
VN,450701,HH,M,2005-12-31T07:00:00+07:00,25.81,m     , O
VN,450701,HH,M,2006-01-01T07:00:00+07:00,25.77,m     , O
VN,450701,HH,M,2006-01-02T07:00:00+07:00,25.74,m     , O
VN,450701,HH,M,2006-01-03T07:00:00+07:00,25.71,m     , O
VN,450701,HH,M,2006-01-04T07:00:00+07:00,25.69,m     , O
VN,450701,HH,M,2006-01-05T07:00:00+07:00,25.69,m     , O
VN,450701,HH,M,2006-01-06T07:00:00+07:00,25.65,m     , O
VN,450701,HH,M,2006-01-07T07:00:00+07:00,25.61,m     , O
VN,450701,HH,M,2006-01-08T07:00:00+07:00,25.59,m     , O
VN,450701,HH,M,2006-01-09T07:00:00+07:00,25.57,m     , O
VN,450701,HH,M,2006-01-10T07:00:00+07:00,25.55,m     , O
VN,450701,HH,M,2006-01-11T07:00:00+07:00,25.54,m     , O
VN,450701,HH,M,2006-01-12T07:00:00+07:00,25.52,m     , O
VN,450701,HH,M,2006-01-13T07:00:00+07:00,25.49,m     , O
VN,450701,HH,M,2006-01-14T07:00:00+07:00,25.48,m     , O
VN,450701,HH,M,2006-01-15T07:00:00+07:00,25.46,m     , O
VN,450701,HH,M,2006-01-16T07:00:00+07:00,25.45,m     , O
VN,450701,HH,M,2006-01-17T07:00:00+07:00,25.43,m     , O
VN,450701,HH,M,2006-01-18T07:00:00+07:00,25.41,m     , O
VN,450701,HH,M,2006-01-19T07:00:00+07:00,25.41,m     , O
VN,450701,HH,M,2006-01-20T07:00:00+07:00,25.41,m     , O
VN,450701,HH,M,2006-01-21T07:00:00+07:00,25.34,m     , O
VN,450701,HH,M,2006-01-22T07:00:00+07:00,25.33,m     , O
VN,450701,HH,M,2006-01-23T07:00:00+07:00,25.35,m     , O
VN,450701,HH,M,2006-01-24T07:00:00+07:00,25.32,m     , O
VN,450701,HH,M,2006-01-25T07:00:00+07:00,25.31,m     , O
VN,450701,HH,M,2006-01-26T07:00:00+07:00,25.29,m     , O
VN,450701,HH,M,2006-01-27T07:00:00+07:00,25.26,m     , O
VN,450701,HH,M,2006-01-28T07:00:00+07:00,25.29,m     , O
VN,450701,HH,M,2006-01-29T07:00:00+07:00,25.3,m     , O
VN,450701,HH,M,2006-01-30T07:00:00+07:00,25.29,m     , O
VN,450701,HH,M,2006-01-31T07:00:00+07:00,25.27,m     , O
VN,450701,HH,M,2006-02-01T07:00:00+07:00,25.26,m     , O
VN,450701,HH,M,2006-02-02T07:00:00+07:00,25.24,m     , O
VN,450701,HH,M,2006-02-03T07:00:00+07:00,25.23,m     , O
VN,450701,HH,M,2006-02-04T07:00:00+07:00,25.2,m     , O
VN,450701,HH,M,2006-02-05T07:00:00+07:00,25.19,m     , O
VN,450701,HH,M,2006-02-06T07:00:00+07:00,25.19,m     , O
VN,450701,HH,M,2006-02-07T07:00:00+07:00,25.19,m     , O
VN,450701,HH,M,2006-02-08T07:00:00+07:00,25.17,m     , O
VN,450701,HH,M,2006-02-09T07:00:00+07:00,25.16,m     , E
VN,450701,HH,M,2006-02-10T07:00:00+07:00,25.16,m     , O
VN,450701,HH,M,2006-02-11T07:00:00+07:00,25.25,m     , O
VN,450701,HH,M,2006-02-12T07:00:00+07:00,25.25,m     , O
VN,450701,HH,M,2006-02-13T07:00:00+07:00,25.18,m     , O
VN,450701,HH,M,2006-02-14T07:00:00+07:00,25.15,m     , O
VN,450701,HH,M,2006-02-15T07:00:00+07:00,25.14,m     , O
VN,450701,HH,M,2006-02-16T07:00:00+07:00,25.13,m     , O
VN,450701,HH,M,2006-02-17T07:00:00+07:00,25.13,m     , O
VN,450701,HH,M,2006-02-18T07:00:00+07:00,25.12,m     , O
VN,450701,HH,M,2006-02-19T07:00:00+07:00,25.09,m     , O
VN,450701,HH,M,2006-02-20T07:00:00+07:00,25.09,m     , O
VN,450701,HH,M,2006-02-21T07:00:00+07:00,25.07,m     , O
VN,450701,HH,M,2006-02-22T07:00:00+07:00,25.06,m     , O
VN,450701,HH,M,2006-02-23T07:00:00+07:00,25.05,m     , O
VN,450701,HH,M,2006-02-24T07:00:00+07:00,25.03,m     , O
VN,450701,HH,M,2006-02-25T07:00:00+07:00,25.02,m     , O
VN,450701,HH,M,2006-02-26T07:00:00+07:00,25.02,m     , O
VN,450701,HH,M,2006-02-27T07:00:00+07:00,25.01,m     , O
VN,450701,HH,M,2006-02-28T07:00:00+07:00,25,m     , O
VN,450701,HH,M,2006-03-01T07:00:00+07:00,24.99,m     , O
VN,450701,HH,M,2006-03-02T07:00:00+07:00,24.99,m     , O
VN,450701,HH,M,2006-03-03T07:00:00+07:00,24.98,m     , O
VN,450701,HH,M,2006-03-04T07:00:00+07:00,24.99,m     , O
VN,450701,HH,M,2006-03-05T07:00:00+07:00,24.98,m     , O
VN,450701,HH,M,2006-03-06T07:00:00+07:00,24.97,m     , O
VN,450701,HH,M,2006-03-07T07:00:00+07:00,24.96,m     , O
VN,450701,HH,M,2006-03-08T07:00:00+07:00,24.95,m     , O
VN,450701,HH,M,2006-03-09T07:00:00+07:00,24.94,m     , O
VN,450701,HH,M,2006-03-10T07:00:00+07:00,24.93,m     , O
VN,450701,HH,M,2006-03-11T07:00:00+07:00,24.92,m     , O
